http://eciresults.ap.nic.in/ConstituencywiseS035.htm?ac=5,49,2014-05-16 01:46:35.351580
http://eciresults.ap.nic.in/ConstituencywiseS036.htm?ac=6,50,2014-05-16 01:46:35.351654
http://eciresults.ap.nic.in/ConstituencywiseS037.htm?ac=7,51,2014-05-16 01:46:35.351776
http://eciresults.ap.nic.in/ConstituencywiseS038.htm?ac=8,52,2014-05-16 01:46:35.351832
http://eciresults.ap.nic.in/ConstituencywiseS039.htm?ac=9,53,2014-05-16 01:46:35.351861
http://eciresults.ap.nic.in/ConstituencywiseS0310.htm?ac=10,54,2014-05-16 01:46:35.351890
http://eciresults.ap.nic.in/ConstituencywiseS0311.htm?ac=11,55,2014-05-16 01:46:35.351919
http://eciresults.ap.nic.in/ConstituencywiseS0312.htm?ac=12,56,2014-05-16 01:46:35.351947
http://eciresults.ap.nic.in/ConstituencywiseS0313.htm?ac=13,57,2014-05-16 01:46:35.351976
http://eciresults.ap.nic.in/ConstituencywiseS0314.htm?ac=14,58,2014-05-16 01:46:35.352005
http://eciresults.ap.nic.in/ConstituencywiseS051.htm?ac=1,59,2014-05-16 01:46:35.353540
http://eciresults.ap.nic.in/ConstituencywiseS052.htm?ac=2,60,2014-05-16 01:46:35.353569
http://eciresults.ap.nic.in/ConstituencywiseS041.htm?ac=1,61,2014-05-16 01:46:35.352034
http://eciresults.ap.nic.in/ConstituencywiseS042.htm?ac=2,62,2014-05-16 01:46:35.352062
http://eciresults.ap.nic.in/ConstituencywiseS043.htm?ac=3,63,2014-05-16 01:46:35.352091
http://eciresults.ap.nic.in/ConstituencywiseS044.htm?ac=4,64,2014-05-16 01:46:35.352119
http://eciresults.ap.nic.in/ConstituencywiseS045.htm?ac=5,65,2014-05-16 01:46:35.352147
http://eciresults.ap.nic.in/ConstituencywiseS046.htm?ac=6,66,2014-05-16 01:46:35.352175
http://eciresults.ap.nic.in/ConstituencywiseS047.htm?ac=7,67,2014-05-16 01:46:35.352203
http://eciresults.ap.nic.in/ConstituencywiseS048.htm?ac=8,68,2014-05-16 01:46:35.352231
http://eciresults.ap.nic.in/ConstituencywiseS049.htm?ac=9,69,2014-05-16 01:46:35.352260
http://eciresults.ap.nic.in/ConstituencywiseS0410.htm?ac=10,70,2014-05-16 01:46:35.352288
http://eciresults.ap.nic.in/ConstituencywiseS0411.htm?ac=11,71,2014-05-16 01:46:35.352317
http://eciresults.ap.nic.in/ConstituencywiseS0412.htm?ac=12,72,2014-05-16 01:46:35.352345
http://eciresults.ap.nic.in/ConstituencywiseS0413.htm?ac=13,73,2014-05-16 01:46:35.352374
http://eciresults.ap.nic.in/ConstituencywiseS061.htm?ac=1,74,2014-05-16 01:46:35.353597
http://eciresults.ap.nic.in/ConstituencywiseS062.htm?ac=2,75,2014-05-16 01:46:35.353625
http://eciresults.ap.nic.in/ConstituencywiseS063.htm?ac=3,77,2014-05-16 01:46:35.353653
http://eciresults.ap.nic.in/ConstituencywiseS064.htm?ac=4,78,2014-05-16 01:46:35.353682
http://eciresults.ap.nic.in/ConstituencywiseS065.htm?ac=5,79,2014-05-16 01:46:35.353710
http://eciresults.ap.nic.in/ConstituencywiseS0414.htm?ac=14,80,2014-05-16 01:46:35.352402
http://eciresults.ap.nic.in/ConstituencywiseS0415.htm?ac=15,81,2014-05-16 01:46:35.352431
http://eciresults.ap.nic.in/ConstituencywiseS0416.htm?ac=16,82,2014-05-16 01:46:35.352459
http://eciresults.ap.nic.in/ConstituencywiseS0417.htm?ac=17,83,2014-05-16 01:46:35.352488
http://eciresults.ap.nic.in/ConstituencywiseS0418.htm?ac=18,84,2014-05-16 01:46:35.352516
http://eciresults.ap.nic.in/ConstituencywiseS0419.htm?ac=19,85,2014-05-16 01:46:35.352545
http://eciresults.ap.nic.in/ConstituencywiseS066.htm?ac=6,86,2014-05-16 01:46:35.353740
http://eciresults.ap.nic.in/ConstituencywiseS067.htm?ac=7,87,2014-05-16 01:46:35.353769
http://eciresults.ap.nic.in/ConstituencywiseS068.htm?ac=8,88,2014-05-16 01:46:35.353797
http://eciresults.ap.nic.in/ConstituencywiseS069.htm?ac=9,89,2014-05-16 01:46:35.353825
http://eciresults.ap.nic.in/ConstituencywiseS0610.htm?ac=10,90,2014-05-16 01:46:35.353853
http://eciresults.ap.nic.in/ConstituencywiseS0611.htm?ac=11,91,2014-05-16 01:46:35.353881
http://eciresults.ap.nic.in/ConstituencywiseS081.htm?ac=1,92,2014-05-16 01:46:35.354610
http://eciresults.ap.nic.in/ConstituencywiseS082.htm?ac=2,93,2014-05-16 01:46:35.354639
http://eciresults.ap.nic.in/ConstituencywiseS083.htm?ac=3,94,2014-05-16 01:46:35.354983
http://eciresults.ap.nic.in/ConstituencywiseS084.htm?ac=4,95,2014-05-16 01:46:35.355033
http://eciresults.ap.nic.in/ConstituencywiseS071.htm?ac=1,96,2014-05-16 01:46:35.354330
http://eciresults.ap.nic.in/ConstituencywiseS072.htm?ac=2,97,2014-05-16 01:46:35.354358
http://eciresults.ap.nic.in/ConstituencywiseS073.htm?ac=3,98,2014-05-16 01:46:35.354386
http://eciresults.ap.nic.in/ConstituencywiseS074.htm?ac=4,99,2014-05-16 01:46:35.354414
http://eciresults.ap.nic.in/ConstituencywiseS075.htm?ac=5,100,2014-05-16 01:46:35.354442
http://eciresults.ap.nic.in/ConstituencywiseS076.htm?ac=6,101,2014-05-16 01:46:35.354470
http://eciresults.ap.nic.in/ConstituencywiseS0420.htm?ac=20,103,2014-05-16 01:46:35.352573
http://eciresults.ap.nic.in/ConstituencywiseS0421.htm?ac=21,104,2014-05-16 01:46:35.352602
http://eciresults.ap.nic.in/ConstituencywiseS0422.htm?ac=22,105,2014-05-16 01:46:35.352630
http://eciresults.ap.nic.in/ConstituencywiseS0423.htm?ac=23,106,2014-05-16 01:46:35.352658
http://eciresults.ap.nic.in/ConstituencywiseS0424.htm?ac=24,107,2014-05-16 01:46:35.352687
http://eciresults.ap.nic.in/ConstituencywiseS0425.htm?ac=25,108,2014-05-16 01:46:35.352715
http://eciresults.ap.nic.in/ConstituencywiseS0612.htm?ac=12,110,2014-05-16 01:46:35.353909
http://eciresults.ap.nic.in/ConstituencywiseS0613.htm?ac=13,111,2014-05-16 01:46:35.353937
http://eciresults.ap.nic.in/ConstituencywiseS0614.htm?ac=14,112,2014-05-16 01:46:35.353965
http://eciresults.ap.nic.in/ConstituencywiseS0615.htm?ac=15,113,2014-05-16 01:46:35.353993
http://eciresults.ap.nic.in/ConstituencywiseS0616.htm?ac=16,114,2014-05-16 01:46:35.354021
http://eciresults.ap.nic.in/ConstituencywiseS0617.htm?ac=17,115,2014-05-16 01:46:35.354049
http://eciresults.ap.nic.in/ConstituencywiseS077.htm?ac=7,116,2014-05-16 01:46:35.354498
http://eciresults.ap.nic.in/ConstituencywiseS078.htm?ac=8,117,2014-05-16 01:46:35.354526
http://eciresults.ap.nic.in/ConstituencywiseS079.htm?ac=9,118,2014-05-16 01:46:35.354554
http://eciresults.ap.nic.in/ConstituencywiseS0710.htm?ac=10,119,2014-05-16 01:46:35.354582
http://eciresults.ap.nic.in/ConstituencywiseS0426.htm?ac=26,120,2014-05-16 01:46:35.352744
http://eciresults.ap.nic.in/ConstituencywiseS0427.htm?ac=27,121,2014-05-16 01:46:35.352772
http://eciresults.ap.nic.in/ConstituencywiseS0428.htm?ac=28,122,2014-05-16 01:46:35.352800
http://eciresults.ap.nic.in/ConstituencywiseS0429.htm?ac=29,123,2014-05-16 01:46:35.352829
http://eciresults.ap.nic.in/ConstituencywiseS0430.htm?ac=30,124,2014-05-16 01:46:35.352857
http://eciresults.ap.nic.in/ConstituencywiseS0431.htm?ac=31,125,2014-05-16 01:46:35.352885
http://eciresults.ap.nic.in/ConstituencywiseS0432.htm?ac=32,126,2014-05-16 01:46:35.352913
http://eciresults.ap.nic.in/ConstituencywiseS0618.htm?ac=18,127,2014-05-16 01:46:35.354077
http://eciresults.ap.nic.in/ConstituencywiseS0619.htm?ac=19,128,2014-05-16 01:46:35.354105
http://eciresults.ap.nic.in/ConstituencywiseS0620.htm?ac=20,129,2014-05-16 01:46:35.354134
http://eciresults.ap.nic.in/ConstituencywiseS0621.htm?ac=21,130,2014-05-16 01:46:35.354162
http://eciresults.ap.nic.in/ConstituencywiseS0622.htm?ac=22,131,2014-05-16 01:46:35.354190
http://eciresults.ap.nic.in/ConstituencywiseS0623.htm?ac=23,132,2014-05-16 01:46:35.354218
http://eciresults.ap.nic.in/ConstituencywiseS0433.htm?ac=33,133,2014-05-16 01:46:35.352942
http://eciresults.ap.nic.in/ConstituencywiseS0434.htm?ac=34,134,2014-05-16 01:46:35.352970
http://eciresults.ap.nic.in/ConstituencywiseS0435.htm?ac=35,135,2014-05-16 01:46:35.353344
http://eciresults.ap.nic.in/ConstituencywiseS0436.htm?ac=36,136,2014-05-16 01:46:35.353394
http://eciresults.ap.nic.in/ConstituencywiseS0437.htm?ac=37,137,2014-05-16 01:46:35.353426
http://eciresults.ap.nic.in/ConstituencywiseS0438.htm?ac=38,138,2014-05-16 01:46:35.353455
http://eciresults.ap.nic.in/ConstituencywiseS0624.htm?ac=24,139,2014-05-16 01:46:35.354246
http://eciresults.ap.nic.in/ConstituencywiseS0625.htm?ac=25,140,2014-05-16 01:46:35.354274
http://eciresults.ap.nic.in/ConstituencywiseS0626.htm?ac=26,141,2014-05-16 01:46:35.354302
http://eciresults.ap.nic.in/ConstituencywiseS0439.htm?ac=39,142,2014-05-16 01:46:35.353483
http://eciresults.ap.nic.in/ConstituencywiseS0440.htm?ac=40,143,2014-05-16 01:46:35.353512
http://eciresults.ap.nic.in/ConstituencywiseS091.htm?ac=1,144,2014-05-16 01:46:35.355064
http://eciresults.ap.nic.in/ConstituencywiseS092.htm?ac=2,145,2014-05-16 01:46:35.355094
http://eciresults.ap.nic.in/ConstituencywiseS093.htm?ac=3,146,2014-05-16 01:46:35.355122
http://eciresults.ap.nic.in/ConstituencywiseS094.htm?ac=4,147,2014-05-16 01:46:35.355151
http://eciresults.ap.nic.in/ConstituencywiseS095.htm?ac=5,148,2014-05-16 01:46:35.355179
http://eciresults.ap.nic.in/ConstituencywiseS096.htm?ac=6,149,2014-05-16 01:46:35.355207
http://eciresults.ap.nic.in/ConstituencywiseS141.htm?ac=1,150,2014-05-16 01:46:35.364137
http://eciresults.ap.nic.in/ConstituencywiseS142.htm?ac=2,151,2014-05-16 01:46:35.364178
http://eciresults.ap.nic.in/ConstituencywiseS151.htm?ac=1,152,2014-05-16 01:46:35.364221
http://eciresults.ap.nic.in/ConstituencywiseS152.htm?ac=2,153,2014-05-16 01:46:35.364464
http://eciresults.ap.nic.in/ConstituencywiseS111.htm?ac=1,154,2014-05-16 01:46:35.356587
http://eciresults.ap.nic.in/ConstituencywiseS112.htm?ac=2,155,2014-05-16 01:46:35.356658
http://eciresults.ap.nic.in/ConstituencywiseS113.htm?ac=3,156,2014-05-16 01:46:35.356729
http://eciresults.ap.nic.in/ConstituencywiseS114.htm?ac=4,157,2014-05-16 01:46:35.356799
http://eciresults.ap.nic.in/ConstituencywiseS115.htm?ac=5,158,2014-05-16 01:46:35.356870
http://eciresults.ap.nic.in/ConstituencywiseS116.htm?ac=6,159,2014-05-16 01:46:35.356941
http://eciresults.ap.nic.in/ConstituencywiseS117.htm?ac=7,160,2014-05-16 01:46:35.357011
http://eciresults.ap.nic.in/ConstituencywiseS101.htm?ac=1,161,2014-05-16 01:46:35.355236
http://eciresults.ap.nic.in/ConstituencywiseS118.htm?ac=8,162,2014-05-16 01:46:35.357081
http://eciresults.ap.nic.in/ConstituencywiseS119.htm?ac=9,163,2014-05-16 01:46:35.357151
http://eciresults.ap.nic.in/ConstituencywiseS1110.htm?ac=10,164,2014-05-16 01:46:35.357637
http://eciresults.ap.nic.in/ConstituencywiseS1111.htm?ac=11,165,2014-05-16 01:46:35.357759
http://eciresults.ap.nic.in/ConstituencywiseS1112.htm?ac=12,166,2014-05-16 01:46:35.357836
http://eciresults.ap.nic.in/ConstituencywiseS1113.htm?ac=13,167,2014-05-16 01:46:35.357908
http://eciresults.ap.nic.in/ConstituencywiseS1114.htm?ac=14,168,2014-05-16 01:46:35.357980
http://eciresults.ap.nic.in/ConstituencywiseS102.htm?ac=2,169,2014-05-16 01:46:35.355264
http://eciresults.ap.nic.in/ConstituencywiseS103.htm?ac=3,170,2014-05-16 01:46:35.355293
http://eciresults.ap.nic.in/ConstituencywiseS104.htm?ac=4,171,2014-05-16 01:46:35.355321
http://eciresults.ap.nic.in/ConstituencywiseS105.htm?ac=5,172,2014-05-16 01:46:35.355349
http://eciresults.ap.nic.in/ConstituencywiseS106.htm?ac=6,173,2014-05-16 01:46:35.355377
http://eciresults.ap.nic.in/ConstituencywiseS107.htm?ac=7,174,2014-05-16 01:46:35.355406
http://eciresults.ap.nic.in/ConstituencywiseS108.htm?ac=8,175,2014-05-16 01:46:35.355433
http://eciresults.ap.nic.in/ConstituencywiseS109.htm?ac=9,176,2014-05-16 01:46:35.355462
http://eciresults.ap.nic.in/ConstituencywiseS121.htm?ac=1,177,2014-05-16 01:46:35.358477
http://eciresults.ap.nic.in/ConstituencywiseS122.htm?ac=2,178,2014-05-16 01:46:35.358534
http://eciresults.ap.nic.in/ConstituencywiseS123.htm?ac=3,179,2014-05-16 01:46:35.358590
http://eciresults.ap.nic.in/ConstituencywiseS124.htm?ac=4,180,2014-05-16 01:46:35.358647
http://eciresults.ap.nic.in/ConstituencywiseS125.htm?ac=5,181,2014-05-16 01:46:35.358703
http://eciresults.ap.nic.in/ConstituencywiseS126.htm?ac=6,182,2014-05-16 01:46:35.358761
http://eciresults.ap.nic.in/ConstituencywiseS127.htm?ac=7,183,2014-05-16 01:46:35.358818
http://eciresults.ap.nic.in/ConstituencywiseS1115.htm?ac=15,184,2014-05-16 01:46:35.358051
http://eciresults.ap.nic.in/ConstituencywiseS1116.htm?ac=16,185,2014-05-16 01:46:35.358122
http://eciresults.ap.nic.in/ConstituencywiseS1117.htm?ac=17,186,2014-05-16 01:46:35.358196
http://eciresults.ap.nic.in/ConstituencywiseS1118.htm?ac=18,187,2014-05-16 01:46:35.358268
http://eciresults.ap.nic.in/ConstituencywiseS1119.htm?ac=19,188,2014-05-16 01:46:35.358339
http://eciresults.ap.nic.in/ConstituencywiseS1120.htm?ac=20,189,2014-05-16 01:46:35.358419
http://eciresults.ap.nic.in/ConstituencywiseS1010.htm?ac=10,190,2014-05-16 01:46:35.355491
http://eciresults.ap.nic.in/ConstituencywiseS1011.htm?ac=11,191,2014-05-16 01:46:35.355519
http://eciresults.ap.nic.in/ConstituencywiseS1012.htm?ac=12,192,2014-05-16 01:46:35.355548
http://eciresults.ap.nic.in/ConstituencywiseS1013.htm?ac=13,193,2014-05-16 01:46:35.355579
http://eciresults.ap.nic.in/ConstituencywiseS1014.htm?ac=14,194,2014-05-16 01:46:35.355608
http://eciresults.ap.nic.in/ConstituencywiseS1015.htm?ac=15,195,2014-05-16 01:46:35.355637
http://eciresults.ap.nic.in/ConstituencywiseS1016.htm?ac=16,196,2014-05-16 01:46:35.355666
http://eciresults.ap.nic.in/ConstituencywiseS128.htm?ac=8,197,2014-05-16 01:46:35.358876
http://eciresults.ap.nic.in/ConstituencywiseS129.htm?ac=9,198,2014-05-16 01:46:35.358932
http://eciresults.ap.nic.in/ConstituencywiseS1210.htm?ac=10,199,2014-05-16 01:46:35.358989
http://eciresults.ap.nic.in/ConstituencywiseS1211.htm?ac=11,200,2014-05-16 01:46:35.359047
http://eciresults.ap.nic.in/ConstituencywiseS1212.htm?ac=12,201,2014-05-16 01:46:35.359104
http://eciresults.ap.nic.in/ConstituencywiseS1213.htm?ac=13,202,2014-05-16 01:46:35.359161
http://eciresults.ap.nic.in/ConstituencywiseS1214.htm?ac=14,203,2014-05-16 01:46:35.359218
http://eciresults.ap.nic.in/ConstituencywiseS1017.htm?ac=17,204,2014-05-16 01:46:35.355694
http://eciresults.ap.nic.in/ConstituencywiseS1018.htm?ac=18,205,2014-05-16 01:46:35.355748
http://eciresults.ap.nic.in/ConstituencywiseS1019.htm?ac=19,206,2014-05-16 01:46:35.355858
http://eciresults.ap.nic.in/ConstituencywiseS1020.htm?ac=20,207,2014-05-16 01:46:35.355935
http://eciresults.ap.nic.in/ConstituencywiseS1021.htm?ac=21,208,2014-05-16 01:46:35.356011
http://eciresults.ap.nic.in/ConstituencywiseS1022.htm?ac=22,209,2014-05-16 01:46:35.356084
http://eciresults.ap.nic.in/ConstituencywiseS1023.htm?ac=23,210,2014-05-16 01:46:35.356160
http://eciresults.ap.nic.in/ConstituencywiseS1215.htm?ac=15,211,2014-05-16 01:46:35.359274
http://eciresults.ap.nic.in/ConstituencywiseS1216.htm?ac=16,212,2014-05-16 01:46:35.359331
http://eciresults.ap.nic.in/ConstituencywiseS1217.htm?ac=17,213,2014-05-16 01:46:35.359386
http://eciresults.ap.nic.in/ConstituencywiseS1218.htm?ac=18,214,2014-05-16 01:46:35.359443
http://eciresults.ap.nic.in/ConstituencywiseS1219.htm?ac=19,215,2014-05-16 01:46:35.359500
http://eciresults.ap.nic.in/ConstituencywiseS1220.htm?ac=20,216,2014-05-16 01:46:35.359575
http://eciresults.ap.nic.in/ConstituencywiseS1221.htm?ac=21,217,2014-05-16 01:46:35.359648
http://eciresults.ap.nic.in/ConstituencywiseS1024.htm?ac=24,218,2014-05-16 01:46:35.356232
http://eciresults.ap.nic.in/ConstituencywiseS1025.htm?ac=25,219,2014-05-16 01:46:35.356304
http://eciresults.ap.nic.in/ConstituencywiseS1026.htm?ac=26,220,2014-05-16 01:46:35.356374
http://eciresults.ap.nic.in/ConstituencywiseS1027.htm?ac=27,221,2014-05-16 01:46:35.356445
http://eciresults.ap.nic.in/ConstituencywiseS1028.htm?ac=28,222,2014-05-16 01:46:35.356516
http://eciresults.ap.nic.in/ConstituencywiseS1222.htm?ac=22,223,2014-05-16 01:46:35.359772
http://eciresults.ap.nic.in/ConstituencywiseS1223.htm?ac=23,224,2014-05-16 01:46:35.359861
http://eciresults.ap.nic.in/ConstituencywiseS1224.htm?ac=24,225,2014-05-16 01:46:35.359934
http://eciresults.ap.nic.in/ConstituencywiseS1225.htm?ac=25,226,2014-05-16 01:46:35.360005
http://eciresults.ap.nic.in/ConstituencywiseS1226.htm?ac=26,227,2014-05-16 01:46:35.360076
http://eciresults.ap.nic.in/ConstituencywiseS1226.htm?ac=26,228,2014-05-16 01:46:35.360147
http://eciresults.ap.nic.in/ConstituencywiseS1227.htm?ac=27,229,2014-05-16 01:46:35.360220
http://eciresults.ap.nic.in/ConstituencywiseS1229.htm?ac=29,230,2014-05-16 01:46:35.360291
http://eciresults.ap.nic.in/ConstituencywiseS131.htm?ac=1,231,2014-05-16 01:46:35.360362
http://eciresults.ap.nic.in/ConstituencywiseS132.htm?ac=2,232,2014-05-16 01:46:35.360433
http://eciresults.ap.nic.in/ConstituencywiseS133.htm?ac=3,233,2014-05-16 01:46:35.360504
http://eciresults.ap.nic.in/ConstituencywiseS134.htm?ac=4,234,2014-05-16 01:46:35.360575
http://eciresults.ap.nic.in/ConstituencywiseS135.htm?ac=5,235,2014-05-16 01:46:35.360645
http://eciresults.ap.nic.in/ConstituencywiseS136.htm?ac=6,236,2014-05-16 01:46:35.360715
http://eciresults.ap.nic.in/ConstituencywiseS137.htm?ac=7,237,2014-05-16 01:46:35.361244
http://eciresults.ap.nic.in/ConstituencywiseS138.htm?ac=8,238,2014-05-16 01:46:35.361362
http://eciresults.ap.nic.in/ConstituencywiseS139.htm?ac=9,239,2014-05-16 01:46:35.361449
http://eciresults.ap.nic.in/ConstituencywiseS1310.htm?ac=10,240,2014-05-16 01:46:35.361545
http://eciresults.ap.nic.in/ConstituencywiseS1311.htm?ac=11,241,2014-05-16 01:46:35.361617
http://eciresults.ap.nic.in/ConstituencywiseS1312.htm?ac=12,242,2014-05-16 01:46:35.361693
http://eciresults.ap.nic.in/ConstituencywiseS1313.htm?ac=13,243,2014-05-16 01:46:35.361765
http://eciresults.ap.nic.in/ConstituencywiseS1314.htm?ac=14,244,2014-05-16 01:46:35.361837
http://eciresults.ap.nic.in/ConstituencywiseS1315.htm?ac=15,245,2014-05-16 01:46:35.361908
http://eciresults.ap.nic.in/ConstituencywiseS1316.htm?ac=16,246,2014-05-16 01:46:35.361979
http://eciresults.ap.nic.in/ConstituencywiseS1317.htm?ac=17,247,2014-05-16 01:46:35.362075
http://eciresults.ap.nic.in/ConstituencywiseS1318.htm?ac=18,248,2014-05-16 01:46:35.362147
http://eciresults.ap.nic.in/ConstituencywiseS1319.htm?ac=19,249,2014-05-16 01:46:35.362219
http://eciresults.ap.nic.in/ConstituencywiseS1320.htm?ac=20,250,2014-05-16 01:46:35.362290
http://eciresults.ap.nic.in/ConstituencywiseS1321.htm?ac=21,251,2014-05-16 01:46:35.362360
http://eciresults.ap.nic.in/ConstituencywiseS1322.htm?ac=22,252,2014-05-16 01:46:35.362431
http://eciresults.ap.nic.in/ConstituencywiseS1323.htm?ac=23,253,2014-05-16 01:46:35.362502
http://eciresults.ap.nic.in/ConstituencywiseS1324.htm?ac=24,254,2014-05-16 01:46:35.362573
http://eciresults.ap.nic.in/ConstituencywiseS1325.htm?ac=25,255,2014-05-16 01:46:35.362642
http://eciresults.ap.nic.in/ConstituencywiseS1326.htm?ac=26,256,2014-05-16 01:46:35.362712
http://eciresults.ap.nic.in/ConstituencywiseS1327.htm?ac=27,257,2014-05-16 01:46:35.362783
http://eciresults.ap.nic.in/ConstituencywiseS1328.htm?ac=28,258,2014-05-16 01:46:35.362854
http://eciresults.ap.nic.in/ConstituencywiseS1329.htm?ac=29,259,2014-05-16 01:46:35.362924
http://eciresults.ap.nic.in/ConstituencywiseS1330.htm?ac=30,260,2014-05-16 01:46:35.362994
http://eciresults.ap.nic.in/ConstituencywiseS1331.htm?ac=31,261,2014-05-16 01:46:35.363063
http://eciresults.ap.nic.in/ConstituencywiseS1332.htm?ac=32,262,2014-05-16 01:46:35.363133
http://eciresults.ap.nic.in/ConstituencywiseS1333.htm?ac=33,263,2014-05-16 01:46:35.363210
http://eciresults.ap.nic.in/ConstituencywiseS1334.htm?ac=34,264,2014-05-16 01:46:35.363268
http://eciresults.ap.nic.in/ConstituencywiseS1335.htm?ac=35,265,2014-05-16 01:46:35.363325
http://eciresults.ap.nic.in/ConstituencywiseS1336.htm?ac=36,266,2014-05-16 01:46:35.363399
http://eciresults.ap.nic.in/ConstituencywiseS1337.htm?ac=37,267,2014-05-16 01:46:35.363470
http://eciresults.ap.nic.in/ConstituencywiseS1338.htm?ac=38,268,2014-05-16 01:46:35.363540
