http://eciresults.ap.nic.in/ConstituencywiseS035.htm?ac=5,49,S03,5,2014-05-16 11:04:45.090190
http://eciresults.ap.nic.in/ConstituencywiseS036.htm?ac=6,50,S03,6,2014-05-16 11:04:45.090215
http://eciresults.ap.nic.in/ConstituencywiseS037.htm?ac=7,51,S03,7,2014-05-16 11:04:45.090238
http://eciresults.ap.nic.in/ConstituencywiseS038.htm?ac=8,52,S03,8,2014-05-16 11:04:45.090263
http://eciresults.ap.nic.in/ConstituencywiseS039.htm?ac=9,53,S03,9,2014-05-16 11:04:45.090287
http://eciresults.ap.nic.in/ConstituencywiseS0310.htm?ac=10,54,S03,10,2014-05-16 11:04:45.090312
http://eciresults.ap.nic.in/ConstituencywiseS0311.htm?ac=11,55,S03,11,2014-05-16 11:04:45.090335
http://eciresults.ap.nic.in/ConstituencywiseS0312.htm?ac=12,56,S03,12,2014-05-16 11:04:45.090359
http://eciresults.ap.nic.in/ConstituencywiseS0313.htm?ac=13,57,S03,13,2014-05-16 11:04:45.090384
http://eciresults.ap.nic.in/ConstituencywiseS0314.htm?ac=14,58,S03,14,2014-05-16 11:04:45.090407
http://eciresults.ap.nic.in/ConstituencywiseS041.htm?ac=1,61,S04,1,2014-05-16 11:04:45.090430
http://eciresults.ap.nic.in/ConstituencywiseS042.htm?ac=2,62,S04,2,2014-05-16 11:04:45.090455
http://eciresults.ap.nic.in/ConstituencywiseS043.htm?ac=3,63,S04,3,2014-05-16 11:04:45.090479
http://eciresults.ap.nic.in/ConstituencywiseS044.htm?ac=4,64,S04,4,2014-05-16 11:04:45.090502
http://eciresults.ap.nic.in/ConstituencywiseS045.htm?ac=5,65,S04,5,2014-05-16 11:04:45.090527
http://eciresults.ap.nic.in/ConstituencywiseS046.htm?ac=6,66,S04,6,2014-05-16 11:04:45.090550
http://eciresults.ap.nic.in/ConstituencywiseS047.htm?ac=7,67,S04,7,2014-05-16 11:04:45.090574
http://eciresults.ap.nic.in/ConstituencywiseS048.htm?ac=8,68,S04,8,2014-05-16 11:04:45.090598
http://eciresults.ap.nic.in/ConstituencywiseS049.htm?ac=9,69,S04,9,2014-05-16 11:04:45.090622
http://eciresults.ap.nic.in/ConstituencywiseS0410.htm?ac=10,70,S04,10,2014-05-16 11:04:45.090645
http://eciresults.ap.nic.in/ConstituencywiseS0411.htm?ac=11,71,S04,11,2014-05-16 11:04:45.090670
http://eciresults.ap.nic.in/ConstituencywiseS0412.htm?ac=12,72,S04,12,2014-05-16 11:04:45.090694
http://eciresults.ap.nic.in/ConstituencywiseS0413.htm?ac=13,73,S04,13,2014-05-16 11:04:45.090717
http://eciresults.ap.nic.in/ConstituencywiseS0414.htm?ac=14,80,S04,14,2014-05-16 11:04:45.090742
http://eciresults.ap.nic.in/ConstituencywiseS0415.htm?ac=15,81,S04,15,2014-05-16 11:04:45.090765
http://eciresults.ap.nic.in/ConstituencywiseS0416.htm?ac=16,82,S04,16,2014-05-16 11:04:45.090789
http://eciresults.ap.nic.in/ConstituencywiseS0417.htm?ac=17,83,S04,17,2014-05-16 11:04:45.090814
http://eciresults.ap.nic.in/ConstituencywiseS0418.htm?ac=18,84,S04,18,2014-05-16 11:04:45.090837
http://eciresults.ap.nic.in/ConstituencywiseS0419.htm?ac=19,85,S04,19,2014-05-16 11:04:45.090884
http://eciresults.ap.nic.in/ConstituencywiseS0420.htm?ac=20,103,S04,20,2014-05-16 11:04:45.090921
